Entity,Code,Year,Work hours per persons engaged (hours per person engaged)
Pakistan,PAK,2004,2336.5927911931817
Pakistan,PAK,2005,2311.605950948635
Pakistan,PAK,2006,2290.7943694077544
Pakistan,PAK,2007,2296.730759706191
Pakistan,PAK,2008,2301.5154491749845
Pakistan,PAK,2009,2281.065160464658
Pakistan,PAK,2010,2301.8546886446884
Pakistan,PAK,2011,2282.0025352897474
Pakistan,PAK,2012,2282.0495214799266
Pakistan,PAK,2013,2282.6044643926602
Pakistan,PAK,2014,2282.6044643926602
Peru,PER,1950,2157
Peru,PER,1951,2151.730343381596
Peru,PER,1952,2146.4735607923417
Peru,PER,1953,2141.2296207803533
Peru,PER,1954,2135.998491970586
Peru,PER,1955,2130.7801430646455
Peru,PER,1956,2125.5745428406008
Peru,PER,1957,2120.381660152798
Peru,PER,1958,2115.2014639316726
Peru,PER,1959,2110.033923183566
Peru,PER,1960,2104.879006990538
Peru,PER,1961,2099.7366845101824
Peru,PER,1962,2094.606924975442
Peru,PER,1963,2089.4896976944256
Peru,PER,1964,2084.384972050224
Peru,PER,1965,2079.292717500726
Peru,PER,1966,2074.2129035784374
Peru,PER,1967,2069.145499890296
Peru,PER,1968,2064.090476117492
Peru,PER,1969,2059.0478020152864
Peru,PER,1970,2054.0174474128294
Peru,PER,1971,2048.9993822129795
Peru,PER,1972,2043.9935763921244
Peru,PER,1973,2039
Peru,PER,1974,2032.4211294013971
Peru,PER,1975,2025.86348564848
Peru,PER,1976,2019.3270002524448
Peru,PER,1977,2012.8116049454682
Peru,PER,1978,2006.3172316799937
Peru,PER,1979,1999.8438126280223
Peru,PER,1980,1993.3912801804029
Peru,PER,1981,1986.9595669461262
Peru,PER,1982,1980.5486057516218
Peru,PER,1983,1974.1583296400559
Peru,PER,1984,1967.7886718706318
Peru,PER,1985,1961.4395659178936
Peru,PER,1986,1955.1109454710306
Peru,PER,1987,1948.8027444331856
Peru,PER,1988,1942.514896920764
Peru,PER,1989,1936.2473372627453
Peru,PER,1990,1930
Peru,PER,1991,1928.9997407983237
Peru,PER,1992,1928
Peru,PER,1993,1927.6665224996543
Peru,PER,1994,1927.3331026794142
Peru,PER,1995,1926.9997405293027
Peru,PER,1996,1926.6664360393452
Peru,PER,1997,1926.333189199568
Peru,PER,1998,1926
Peru,PER,1999,1935.7938183930873
Peru,PER,2000,1910.340698194433
Peru,PER,2001,1888.7778376987617
Peru,PER,2002,1848.513777815101
Peru,PER,2003,1864.312733703981
Peru,PER,2004,1850.8867778581025
Peru,PER,2005,1848.166877673881
Peru,PER,2006,1853.773010859024
Peru,PER,2007,1858.3762187438163
Peru,PER,2008,1870.1607261555544
Peru,PER,2009,1810.76306422078
Peru,PER,2010,1808.0459326333537
Peru,PER,2011,1819.4522535026915
Peru,PER,2012,1802.6285910068223
Peru,PER,2013,1790.294121877497
Peru,PER,2014,1790.294121877497
Philippines,PHL,1970,2334.7375154076426
Philippines,PHL,1971,2327.638969943395
Philippines,PHL,1972,2321.409482553056
Philippines,PHL,1973,2283.4843058059864
Philippines,PHL,1974,2319.571795428241
Philippines,PHL,1975,2297.484404491286
Philippines,PHL,1976,2264.103558695793
Philippines,PHL,1977,2250.3891084270053
Philippines,PHL,1978,2251.9904187664984
Philippines,PHL,1979,2245.7128788344503
Philippines,PHL,1980,2243.5415646496444
Philippines,PHL,1981,2241.3937507018527
Philippines,PHL,1982,2239.702541098098
Philippines,PHL,1983,2236.325178147268
Philippines,PHL,1984,2227.2127220156963
Philippines,PHL,1985,2224.049392433709
Philippines,PHL,1986,2223.2912501194687
Philippines,PHL,1987,2211.3482471748016
Philippines,PHL,1988,2164.7517514071733
Philippines,PHL,1989,2168.6949471371686
Philippines,PHL,1990,2178.2586676726432
Philippines,PHL,1991,2171.6702249880327
Philippines,PHL,1992,2037.6305891207091
Philippines,PHL,1993,2116.941152886307
Philippines,PHL,1994,2135.7348327108007
Philippines,PHL,1995,2131.507576465094
Philippines,PHL,1996,2109.7200787114643
Philippines,PHL,1997,2107.2518610154907
Philippines,PHL,1998,2104.9934470313497
Philippines,PHL,1999,2122.7487432334583
Philippines,PHL,2000,2124.5370261026105
Philippines,PHL,2001,2063.8286488283197
Philippines,PHL,2002,2075.317407689002
Philippines,PHL,2003,2102.3036509999047
Philippines,PHL,2004,2108.9610314734887
Philippines,PHL,2005,2105.9445840304184
Philippines,PHL,2006,2103.973903788846
Philippines,PHL,2007,2072.908131385127
Philippines,PHL,2008,2107.089934265775
Philippines,PHL,2009,2092.352562151192
Philippines,PHL,2010,2104.3593948695466
Philippines,PHL,2011,2114.4935355631505
Philippines,PHL,2012,2132.7969038729593
Philippines,PHL,2013,2115.2922771077992
Philippines,PHL,2014,2115.2922771077992
Poland,POL,1990,2109.8276638049765
Poland,POL,1991,2102.2088340752
Poland,POL,1992,2074.314205645424
Poland,POL,1993,2073.3533656804434
Poland,POL,1994,2099.4633702855044
Poland,POL,1995,2081.916367190713
Poland,POL,1996,2082.040367212583
Poland,POL,1997,2081.8833671848924
Poland,POL,1998,2081.813367172547
Poland,POL,1999,2079.9983668524324
Poland,POL,2000,2081.6973671520877
Poland,POL,2001,2083.6908586242853
Poland,POL,2002,2078.4751894118244
Poland,POL,2003,2084.1720992789997
Poland,POL,2004,2084.540397158482
Poland,POL,2005,2079.048445614285
Poland,POL,2006,2080.5737613365745
Poland,POL,2007,2077.61034789683
Poland,POL,2008,2069.599984744373
Poland,POL,2009,2054.0000253334515
Poland,POL,2010,2048.800023421794
Poland,POL,2011,2043.5999818855817
Poland,POL,2012,2038.3999896606763
Poland,POL,2013,2034.75458813487
Poland,POL,2014,2039.2818057238062
Portugal,PRT,1950,2348.7715080696526
Portugal,PRT,1951,2333.847900474864
Portugal,PRT,1952,2319.0191143911843
Portugal,PRT,1953,2304.284547342374
Portugal,PRT,1954,2289.643600680204
Portugal,PRT,1955,2275.0956795601323
Portugal,PRT,1956,2260.640192917135
Portugal,PRT,1957,2246.2765534416935
Portugal,PRT,1958,2232.004177555932
Portugal,PRT,1959,2217.822485389908
Portugal,PRT,1960,2203.730900758051
Portugal,PRT,1961,2191.5938534766287
Portugal,PRT,1962,2179.523650979504
Portugal,PRT,1963,2167.5199251190475
Portugal,PRT,1964,2155.5823097752022
Portugal,PRT,1965,2143.710440844318
Portugal,PRT,1966,2131.903956228044
Portugal,PRT,1967,2120.1624958222883
Portugal,PRT,1968,2108.48570150623
Portugal,PRT,1969,2096.873217131399
Portugal,PRT,1970,2053.0087978969727
Portugal,PRT,1971,2052.7718600210083
Portugal,PRT,1972,2052.3840597025496
Portugal,PRT,1973,2051.0593245005766
Portugal,PRT,1974,2060.6472758148334
Portugal,PRT,1975,2060.779577650528
Portugal,PRT,1976,2056.5243818926942
Portugal,PRT,1977,2057.436086725647
Portugal,PRT,1978,2043.1426076801777
Portugal,PRT,1979,2028.4844842419727
Portugal,PRT,1980,2010.1273125022835
Portugal,PRT,1981,1993.1892166249374
Portugal,PRT,1982,1973.566995723056
Portugal,PRT,1983,1955.9903269262693
Portugal,PRT,1984,1939.3842193598987
Portugal,PRT,1985,1925.3053276386288
Portugal,PRT,1986,1913.1898237537162
Portugal,PRT,1987,1936.619821595305
Portugal,PRT,1988,1940.7058212188958
Portugal,PRT,1989,1965.4028189437668
Portugal,PRT,1990,2039.8258120877947
Portugal,PRT,1991,1874.6048273082315
Portugal,PRT,1992,1802.3748339621807
Portugal,PRT,1993,1810.3478332276943
Portugal,PRT,1994,1834.1938310309606
Portugal,PRT,1995,1893.40182557662
Portugal,PRT,1996,1894.4219923689486
Portugal,PRT,1997,1889.6280856196634
Portugal,PRT,1998,1905.308215300949
Portugal,PRT,1999,1907.0874313838372
Portugal,PRT,2000,1916.8096694473866
Portugal,PRT,2001,1900.453208423244
Portugal,PRT,2002,1893.5931167996457
Portugal,PRT,2003,1886.63736056892
Portugal,PRT,2004,1892.81028715409
Portugal,PRT,2005,1894.8535596394338
Portugal,PRT,2006,1882.9833269444325
Portugal,PRT,2007,1899.9845897921202
Portugal,PRT,2008,1886.8916740319637
Portugal,PRT,2009,1887.0959125319478
Portugal,PRT,2010,1889.757622661573
Portugal,PRT,2011,1866.5815317173046
Portugal,PRT,2012,1849.0493184472166
Portugal,PRT,2013,1851.9984808579106
Portugal,PRT,2014,1856.8968420679448
Romania,ROU,1990,1904.4261196967545
Romania,ROU,1991,1897.549018506062
Romania,ROU,1992,1872.370062000631
Romania,ROU,1993,1871.5027642788552
Romania,ROU,1994,1897.5486414861848
Romania,ROU,1995,1822.645405638046
Romania,ROU,1996,1861.4635470435371
Romania,ROU,1997,1860.523919201546
Romania,ROU,1998,1859.1493253018625
Romania,ROU,1999,1850.0446778130902
Romania,ROU,2000,1852.9989973634372
Romania,ROU,2001,1852.4804594034138
Romania,ROU,2002,1867.176176897607
Romania,ROU,2003,1837.0598992622317
Romania,ROU,2004,1845.962977131684
Romania,ROU,2005,1852.912098584254
Romania,ROU,2006,1869.2860128393368
Romania,ROU,2007,1878.1499871860585
Romania,ROU,2008,1878.4280207988554
Romania,ROU,2009,1867.8512144646552
Romania,ROU,2010,1860.665458000677
Romania,ROU,2011,1893.7997401510645
Romania,ROU,2012,1811.5428036042706
Romania,ROU,2013,1813.3419468985344
Romania,ROU,2014,1816.4960166262556
Russia,RUS,1990,1943.6394862603443
Russia,RUS,1991,1938.3124430651644
Russia,RUS,1992,1933
Russia,RUS,1993,1939
Russia,RUS,1994,1895
Russia,RUS,1995,1891
Russia,RUS,1996,1894
Russia,RUS,1997,1951
Russia,RUS,1998,1946
Russia,RUS,1999,1964
Russia,RUS,2000,1982
Russia,RUS,2001,1980
Russia,RUS,2002,1982
Russia,RUS,2003,1993
Russia,RUS,2004,1993
Russia,RUS,2005,1989
Russia,RUS,2006,1998
Russia,RUS,2007,1999
Russia,RUS,2008,1997
Russia,RUS,2009,1974
Russia,RUS,2010,1976
Russia,RUS,2011,1979
Russia,RUS,2012,1982
Russia,RUS,2013,1980
Russia,RUS,2014,1985
Saint Lucia,LCA,1985,1959.8116588174387
Saint Lucia,LCA,1986,1943.3939807058935
Saint Lucia,LCA,1987,1924.8437245180066
Saint Lucia,LCA,1988,1898.2477289407386
Saint Lucia,LCA,1989,1880.4876346088095
Saint Lucia,LCA,1990,1881.7997040139549
Saint Lucia,LCA,1991,1897.3465083089611
Saint Lucia,LCA,1992,1928.8988596986094
Saint Lucia,LCA,1993,1995.793280609758
Saint Lucia,LCA,1994,1962.6689001380548
Saint Lucia,LCA,1995,1986.1133809912224
Saint Lucia,LCA,1996,1972.0729176957625
Saint Lucia,LCA,1997,2011.2848538070702
Saint Lucia,LCA,1998,1972.3012024449056
Saint Lucia,LCA,1999,1997.7996920327585
Saint Lucia,LCA,2000,1979.1415727327867
Saint Lucia,LCA,2001,1981.8157592467605
Saint Lucia,LCA,2002,1939.5683615825042
Saint Lucia,LCA,2003,1956.145546646458
Saint Lucia,LCA,2004,1942.0582514933492
Saint Lucia,LCA,2005,1939.2043737417782
Saint Lucia,LCA,2006,1945.086655327785
Saint Lucia,LCA,2007,1949.9166092520034
Saint Lucia,LCA,2008,1962.281601067027
Saint Lucia,LCA,2009,1899.9581132881951
Saint Lucia,LCA,2010,1897.1071405096977
Saint Lucia,LCA,2011,1909.0753169689367
Saint Lucia,LCA,2012,1891.4229500271556
Saint Lucia,LCA,2013,1878.4809063338528
Saint Lucia,LCA,2014,1878.4809063338528
Singapore,SGP,1960,2273.785790999706
Singapore,SGP,1961,2267.302676987506
Singapore,SGP,1962,2260.838047903597
Singapore,SGP,1963,2254.3918510429708
Singapore,SGP,1964,2247.964033850895
Singapore,SGP,1965,2241.554543922482
Singapore,SGP,1966,2235.163329002265
Singapore,SGP,1967,2228.7903369837695
Singapore,SGP,1968,2222.4355159090883
Singapore,SGP,1969,2216.09881396846
Singapore,SGP,1970,2209.7801794998472
Singapore,SGP,1971,2237.5178331925285
Singapore,SGP,1972,2246.763954488374
Singapore,SGP,1973,2237.517931139435
Singapore,SGP,1974,2187.6791574603735
Singapore,SGP,1975,2167.8199787848166
Singapore,SGP,1976,2192.201155811768
Singapore,SGP,1977,2141.509035015322
Singapore,SGP,1978,2140.8065329784536
Singapore,SGP,1979,2118.0760823529845
Singapore,SGP,1980,2126.0619741413716
Singapore,SGP,1981,2151.3391272010285
Singapore,SGP,1982,2157.375909701417
Singapore,SGP,1983,2162.295587781549
Singapore,SGP,1984,2171.1679507222966
Singapore,SGP,1985,2132.8735772562172
Singapore,SGP,1986,2164.8331180463238
Singapore,SGP,1987,2193.8306863014636
Singapore,SGP,1988,2206.758875490357
Singapore,SGP,1989,2262.127779758129
Singapore,SGP,1990,2266.3105077099153
Singapore,SGP,1991,2285.195197568389
Singapore,SGP,1992,2288.6470066780926
Singapore,SGP,1993,2313.76584742316
Singapore,SGP,1994,2328.6279147235173
Singapore,SGP,1995,2341.3427703124476
Singapore,SGP,1996,2360.950060716454
Singapore,SGP,1997,2374.249879564505
Singapore,SGP,1998,2360.854578685912
Singapore,SGP,1999,2381.770159207251
Singapore,SGP,2000,2399.223463276454
Singapore,SGP,2001,2379.8590393860536
Singapore,SGP,2002,2371.9504767902126
Singapore,SGP,2003,2376.615053666048
Singapore,SGP,2004,2344.5186095348736
Singapore,SGP,2005,2344.6470198967663
Singapore,SGP,2006,2336.6124590948994
Singapore,SGP,2007,2316.3574209974536
Singapore,SGP,2008,2306.21804695427
Singapore,SGP,2009,2274.097319247049
Singapore,SGP,2010,2323.201266736676
Singapore,SGP,2011,2310.220370193987
Singapore,SGP,2012,2313.6020093443676
Singapore,SGP,2013,2313.602016165111
Singapore,SGP,2014,2262.5291239760354
Slovakia,SVK,1990,1827.6463413575905
Slovakia,SVK,1991,1827.7363343823406
Slovakia,SVK,1992,1827.679338799999
Slovakia,SVK,1993,1827.8073288796438
Slovakia,SVK,1994,1827.4303580981898
Slovakia,SVK,1995,1853.0483724770902
Slovakia,SVK,1996,1819.6321898926599
Slovakia,SVK,1997,1829.9979801870443
Slovakia,SVK,1998,1821.8607087740165
Slovakia,SVK,1999,1816.2406364547571
Slovakia,SVK,2000,1815.6060942785887
Slovakia,SVK,2001,1800.735572130753
Slovakia,SVK,2002,1754.0740086636151
Slovakia,SVK,2003,1697.5651186379807
Slovakia,SVK,2004,1741.994328048917
Slovakia,SVK,2005,1769.487914749798
Slovakia,SVK,2006,1774.4540163853706
Slovakia,SVK,2007,1791.2010730510758
Slovakia,SVK,2008,1793.356889201385
Slovakia,SVK,2009,1780.3382414350299
Slovakia,SVK,2010,1805.1501967905172
Slovakia,SVK,2011,1793.0127563611993
Slovakia,SVK,2012,1789.042422706309
Slovakia,SVK,2013,1771.614095107766
Slovakia,SVK,2014,1763.2116591323122
Slovenia,SVN,1990,1661.092275742748
Slovenia,SVN,1991,1655.0938809774107
Slovenia,SVN,1992,1633.1321100639273
Slovenia,SVN,1993,1632.3756293942333
Slovenia,SVN,1994,1655.0935521304161
Slovenia,SVN,1995,1645.1742641877609
Slovenia,SVN,1996,1618.6922813187787
Slovenia,SVN,1997,1604.285328046143
Slovenia,SVN,1998,1615.1555134537746
Slovenia,SVN,1999,1615.6985784095957
Slovenia,SVN,2000,1604.883970166882
Slovenia,SVN,2001,1591.4346918359358
Slovenia,SVN,2002,1614.1080126318043
Slovenia,SVN,2003,1616.3783569027908
Slovenia,SVN,2004,1626.864808727958
Slovenia,SVN,2005,1590.172029822806
Slovenia,SVN,2006,1562.458957358019
Slovenia,SVN,2007,1550.777823324452
Slovenia,SVN,2008,1566.2027137747048
Slovenia,SVN,2009,1569.2328822871095
Slovenia,SVN,2010,1579.9835700767424
Slovenia,SVN,2011,1556.7878397091001
Slovenia,SVN,2012,1536.5828181624386
Slovenia,SVN,2013,1549.5072106282387
Slovenia,SVN,2014,1560.6450087584494
South Africa,ZAF,2003,2316.6845431282704
South Africa,ZAF,2004,2340.140988012723
South Africa,ZAF,2005,2397.252513844418
South Africa,ZAF,2006,2313.638717404722
South Africa,ZAF,2007,2323.2078961049488
South Africa,ZAF,2008,2290.4889563641705
South Africa,ZAF,2009,2255.459600636084
South Africa,ZAF,2010,2241.8819159517593
South Africa,ZAF,2011,2260.7875418824246
South Africa,ZAF,2012,2230.1997028967567
South Africa,ZAF,2013,2218.0075820184124
South Africa,ZAF,2014,2215.203872781121
South Korea,KOR,1953,2486.655295202515
South Korea,KOR,1954,2522.835254746974
South Korea,KOR,1955,2559.541619971852
South Korea,KOR,1956,2596.7820498945684
South Korea,KOR,1957,2634.5643149685507
South Korea,KOR,1958,2672.8962987045893
South Korea,KOR,1959,2711.7859993157836
South Korea,KOR,1960,2751.241531386418
South Korea,KOR,1961,2791.2711275651236
South Korea,KOR,1962,2831.883140282672
South Korea,KOR,1963,2873.0860434947604
South Korea,KOR,1964,2782.3570105422946
South Korea,KOR,1965,2903.329054478916
South Korea,KOR,1966,2885.183247888423
South Korea,KOR,1967,2921.474861069409
South Korea,KOR,1968,2975.9122808408893
South Korea,KOR,1969,3042.446905006031
South Korea,KOR,1970,2921.474861069409
South Korea,KOR,1971,2915.630007720727
South Korea,KOR,1972,2909.7691575103304
South Korea,KOR,1973,2903.980293177646
South Korea,KOR,1974,2898.1764317871052
South Korea,KOR,1975,2892.374570004278
South Korea,KOR,1976,2886.5537119481664
South Korea,KOR,1977,2880.8268354546226
South Korea,KOR,1978,2875.0399707296524
South Korea,KOR,1979,2869.3600850173934
South Korea,KOR,1980,2863.4382467717132
South Korea,KOR,1981,2879.4351084855216
South Korea,KOR,1982,2892.432558627991
South Korea,KOR,1983,2910.429028056026
South Korea,KOR,1984,2906.4298126275735
South Korea,KOR,1985,2881.4347161997475
South Korea,KOR,1986,2910.4290280560253
South Korea,KOR,1987,2879.4351084855216
South Korea,KOR,1988,2833.444131058322
South Korea,KOR,1989,2730.46433377568
South Korea,KOR,1990,2676.4749254915764
South Korea,KOR,1991,2660.4780637777676
South Korea,KOR,1992,2638.482378921281
South Korea,KOR,1993,2655.4790444922023
South Korea,KOR,1994,2639.482182778394
South Korea,KOR,1995,2647.480613635298
South Korea,KOR,1996,2636.4827712070546
South Korea,KOR,1997,2581.493559065838
South Korea,KOR,1998,2487.5119964972137
South Korea,KOR,1999,2494.510623497005
South Korea,KOR,2000,2511.507289067926
South Korea,KOR,2001,2498.5098389254567
South Korea,KOR,2002,2463.5167039265007
South Korea,KOR,2003,2423.5245496419793
South Korea,KOR,2004,2391.5308262143626
South Korea,KOR,2005,2351.3182418774772
South Korea,KOR,2006,2345.9159431558032
South Korea,KOR,2007,2306.200309823452
South Korea,KOR,2008,2245.544462069609
South Korea,KOR,2009,2232.0478185956476
South Korea,KOR,2010,2186.651503006853
South Korea,KOR,2011,2089.509699187025
South Korea,KOR,2012,2162.645964846884
South Korea,KOR,2013,2079.2169660025693
South Korea,KOR,2014,2123.9950936350074
Spain,ESP,1950,1973.5572667342078
Spain,ESP,1951,1971.5855944265013
Spain,ESP,1952,1969.6158919079437
Spain,ESP,1953,1967.6481572106275
Spain,ESP,1954,1965.6823883686106
Spain,ESP,1955,1963.7185834179156
Spain,ESP,1956,1961.7567403965268
Spain,ESP,1957,1959.7968573443886
Spain,ESP,1958,1957.838932303404
Spain,ESP,1959,1955.8829633174316
Spain,ESP,1960,1953.9289484322844
Spain,ESP,1961,1960.214351481884
Spain,ESP,1962,1966.5199734301943
Spain,ESP,1963,1972.845879317414
Spain,ESP,1964,1979.1921343929637
Spain,ESP,1965,1985.5588041161582
Spain,ESP,1966,1991.9459541568822
Spain,ESP,1967,1998.3536503962673
Spain,ESP,1968,2004.7819589273718
Spain,ESP,1969,2011.2309460558622
Spain,ESP,1970,2017.7006783006962
Spain,ESP,1971,2013.5866789566264
Spain,ESP,1972,2009.1196796688384
Spain,ESP,1973,2013.0536790416074
Spain,ESP,1974,2007.4686799320716
Spain,ESP,1975,2002.6776806959417
Spain,ESP,1976,1985.8836833735527
Spain,ESP,1977,1998.3456813866296
Spain,ESP,1978,1972.132685565992
Spain,ESP,1979,1928.7036924902486
Spain,ESP,1980,1918.1946941657882
Spain,ESP,1981,1884.0266996134844
Spain,ESP,1982,1863.005702965042
Spain,ESP,1983,1830.8347080943395
Spain,ESP,1984,1786.7167151284493
Spain,ESP,1985,1776.6987167257046
Spain,ESP,1986,1768.665718006474
Spain,ESP,1987,1760.6467192850114
Spain,ESP,1988,1756.6237199264328
Spain,ESP,1989,1744.555721850537
Spain,ESP,1990,1746.548721532776
Spain,ESP,1991,1755.5627200955971
Spain,ESP,1992,1747.5977213655249
Spain,ESP,1993,1739.5847226431058
Spain,ESP,1994,1738.5267228117918
Spain,ESP,1995,1738.8167227655547
Spain,ESP,1996,1740.2025646320017
Spain,ESP,1997,1742.493874441493
Spain,ESP,1998,1750.96424438483
Spain,ESP,1999,1756.0534309378716
Spain,ESP,2000,1752.755137499251
Spain,ESP,2001,1762.5000289892046
Spain,ESP,2002,1764.5739816536575
Spain,ESP,2003,1755.9388572241246
Spain,ESP,2004,1741.5068976969021
Spain,ESP,2005,1725.6005863323899
Spain,ESP,2006,1715.6556295246783
Spain,ESP,2007,1703.4878247020188
Spain,ESP,2008,1712.5523234274835
Spain,ESP,2009,1719.6740348630096
Spain,ESP,2010,1710.395733088928
Spain,ESP,2011,1716.75647435596
Spain,ESP,2012,1703.9007503947305
Spain,ESP,2013,1699.2326078962324
Spain,ESP,2014,1688.7942009848423
Sri Lanka,LKA,1970,1574.334238227147
Sri Lanka,LKA,1971,1574.3621801240108
Sri Lanka,LKA,1972,1600.2445975447627
Sri Lanka,LKA,1973,1675.6040965496898
Sri Lanka,LKA,1974,1760.6999317647917
Sri Lanka,LKA,1975,1830.2273549240142
Sri Lanka,LKA,1976,1879.2207621381121
Sri Lanka,LKA,1977,1991.538593185298
Sri Lanka,LKA,1978,2042.3278844240942
Sri Lanka,LKA,1979,2016.1566896715572
Sri Lanka,LKA,1980,1991.1712787467945
Sri Lanka,LKA,1981,1975.502328692133
Sri Lanka,LKA,1982,2007.0380997489035
Sri Lanka,LKA,1983,1969.9597825950073
Sri Lanka,LKA,1984,1946.9794921304917
Sri Lanka,LKA,1985,1939.8525946322309
Sri Lanka,LKA,1986,1939.504309178744
Sri Lanka,LKA,1987,1975.4570412572825
Sri Lanka,LKA,1988,1992.2527699255188
Sri Lanka,LKA,1989,2043.9221830234455
Sri Lanka,LKA,1990,1951.0654250049536
Sri Lanka,LKA,1991,2031.9169457735247
Sri Lanka,LKA,1992,1972.3731761386537
Sri Lanka,LKA,1993,2010.596135358585
Sri Lanka,LKA,1994,1973.377485324749
Sri Lanka,LKA,1995,1939.5225872689937
Sri Lanka,LKA,1996,1944.5221961350915
Sri Lanka,LKA,1997,1912.2769614835947
Sri Lanka,LKA,1998,1900.1899652835182
Sri Lanka,LKA,1999,1922.8801084990957
Sri Lanka,LKA,2000,1966.5097305863708
Sri Lanka,LKA,2001,2029.162604233483
Sri Lanka,LKA,2002,1943.0961343764382
Sri Lanka,LKA,2003,1998.6518081404145
Sri Lanka,LKA,2004,2008.2157816229117
Sri Lanka,LKA,2005,2044.5899970536243
Sri Lanka,LKA,2006,2006.9113722730472
Sri Lanka,LKA,2007,2053.879565464357
Sri Lanka,LKA,2008,1966.2119581881532
Sri Lanka,LKA,2009,1976.252409645051
Sri Lanka,LKA,2010,2010.359178958713
Sri Lanka,LKA,2011,2005.4985195154775
Sri Lanka,LKA,2012,2076.214862394375
Sri Lanka,LKA,2013,2075.498917620258
Sri Lanka,LKA,2014,2075.498917620258
Sweden,SWE,1950,1830.1820129136427
Sweden,SWE,1951,1822.0115574988497
Sweden,SWE,1952,1822.0115574988497
Sweden,SWE,1953,1803.8549899104207
Sweden,SWE,1954,1813.8411020840567
Sweden,SWE,1955,1803.854989910421
Sweden,SWE,1956,1781.1592804248846
Sweden,SWE,1957,1781.1592804248846
Sweden,SWE,1958,1752.1087722833981
Sweden,SWE,1959,1728.5052344184405
Sweden,SWE,1960,1723.9660925213332
Sweden,SWE,1961,1725.781749280176
Sweden,SWE,1962,1714.8878087271187
Sweden,SWE,1963,1709.4408384505898
Sweden,SWE,1964,1681.2981586885248
Sweden,SWE,1965,1671.3120465148888
Sweden,SWE,1966,1658.6024492029885
Sweden,SWE,1967,1630.4597694409238
Sweden,SWE,1968,1591.4231491258013
Sweden,SWE,1969,1570.543096399108
Sweden,SWE,1970,1570.543096399108
Sweden,SWE,1971,1559.7110957342459
Sweden,SWE,1972,1538.843094453379
Sweden,SWE,1973,1532.9500940916698
Sweden,SWE,1974,1496.3410918446284
Sweden,SWE,1975,1455.9380893647137
Sweden,SWE,1976,1474.1450904822498
Sweden,SWE,1977,1468.662090145706
Sweden,SWE,1978,1480.4840908713343
Sweden,SWE,1979,1514.2030929409889
Sweden,SWE,1980,1516.807093100821
Sweden,SWE,1981,1508.4110925854789
Sweden,SWE,1982,1522.5420934528322
Sweden,SWE,1983,1531.8390940234772
Sweden,SWE,1984,1534.0170941571616
Sweden,SWE,1985,1538.0540944049505
Sweden,SWE,1986,1536.0720942832963
Sweden,SWE,1987,1546.190094904334
Sweden,SWE,1988,1565.7600961055302
Sweden,SWE,1989,1564.6120960350665
Sweden,SWE,1990,1560.9370958094967
Sweden,SWE,1991,1547.672094995298
Sweden,SWE,1992,1565.2800960760678
Sweden,SWE,1993,1596.9990980229636
Sweden,SWE,1994,1635.2218749230883
Sweden,SWE,1995,1640.3448860471312
Sweden,SWE,1996,1653.0408457237725
Sweden,SWE,1997,1657.9689354966365
Sweden,SWE,1998,1656.319015420538
Sweden,SWE,1999,1664.811682588084
Sweden,SWE,2000,1642.0825001162627
Sweden,SWE,2001,1618.207282913165
Sweden,SWE,2002,1594.8738960211235
Sweden,SWE,2003,1581.5632226012501
Sweden,SWE,2004,1605.5104675827724
Sweden,SWE,2005,1605.0635822199738
Sweden,SWE,2006,1599.1271707670044
Sweden,SWE,2007,1611.4954469100876
Sweden,SWE,2008,1616.8645404363447
Sweden,SWE,2009,1609.1474364730177
Sweden,SWE,2010,1635.006781243747
Sweden,SWE,2011,1632.5169801462903
Sweden,SWE,2012,1618.3753295587155
Sweden,SWE,2013,1607.2370110416846
Sweden,SWE,2014,1608.5216840772396
Switzerland,CHE,1950,1991.4592765935972
Switzerland,CHE,1951,1983.9967547311114
Switzerland,CHE,1952,1976.5621969014344
Switzerland,CHE,1953,1969.1554983159779
Switzerland,CHE,1954,1961.776554578824
Switzerland,CHE,1955,1954.4252616852539
Switzerland,CHE,1956,1947.1015160202817
Switzerland,CHE,1957,1939.8052143571942
Switzerland,CHE,1958,1932.536253856096
Switzerland,CHE,1959,1925.2945320624594
Switzerland,CHE,1960,1918.0799469056801
Switzerland,CHE,1961,1920.8206648879057
Switzerland,CHE,1962,1923.5652990442563
Switzerland,CHE,1963,1926.3138549704993
Switzerland,CHE,1964,1929.0663382703976
Switzerland,CHE,1965,1931.8227545557213
Switzerland,CHE,1966,1934.583109446259
Switzerland,CHE,1967,1937.3474085698292
Switzerland,CHE,1968,1940.1156575622922
Switzerland,CHE,1969,1942.8878620675612
Switzerland,CHE,1970,1945.6640277376146
Switzerland,CHE,1971,1935.6038243465064
Switzerland,CHE,1972,1911.868247511207
Switzerland,CHE,1973,1885.7077773805581
Switzerland,CHE,1974,1857.5500464983152
Switzerland,CHE,1975,1848.9757183974903
Switzerland,CHE,1976,1845.926126870019
Switzerland,CHE,1977,1819.1488411347832
Switzerland,CHE,1978,1805.0458351468367
Switzerland,CHE,1979,1792.6848898440496
Switzerland,CHE,1980,1778.4932042963383
Switzerland,CHE,1981,1759.6369739049928
Switzerland,CHE,1982,1748.798361044837
Switzerland,CHE,1983,1734.3968005390154
Switzerland,CHE,1984,1715.7534010911056
Switzerland,CHE,1985,1709.6601300068144
